,OPTIMIZER,learning_rate,score
192,elta.Adadelta,0.9191927272727273,825
193,elta.Adadelta,0.9292936363636363,487
194,elta.Adadelta,0.9393945454545454,424
195,elta.Adadelta,0.9494954545454545,591
196,elta.Adadelta,0.9595963636363636,4166478
197,elta.Adadelta,0.9696972727272727,827
198,elta.Adadelta,0.9797981818181818,911
199,elta.Adadelta,0.9898990909090909,1133
200,elta.Adadelta,1.0,527
201,_v2.adam.Adam,1e-05,882
202,_v2.adam.Adam,0.01011090909090909,414
203,_v2.adam.Adam,0.02021181818181818,3241
204,_v2.adam.Adam,0.030312727272727272,529
205,_v2.adam.Adam,0.04041363636363637,3339636
206,_v2.adam.Adam,0.05051454545454546,497
207,_v2.adam.Adam,0.06061545454545455,922
208,_v2.adam.Adam,0.07071636363636363,631
209,_v2.adam.Adam,0.08081727272727272,1058
210,_v2.adam.Adam,0.09091818181818181,613
211,_v2.adam.Adam,0.1010190909090909,4315719
212,_v2.adam.Adam,0.11112,430
213,_v2.adam.Adam,0.12122090909090909,941
214,_v2.adam.Adam,0.1313218181818182,2623876
215,_v2.adam.Adam,0.14142272727272728,3289
216,_v2.adam.Adam,0.15152363636363636,563
217,_v2.adam.Adam,0.16162454545454547,489
218,_v2.adam.Adam,0.17172545454545457,4368002
219,_v2.adam.Adam,0.18182636363636365,32471
220,_v2.adam.Adam,0.19192727272727272,506
221,_v2.adam.Adam,0.20202818181818183,582
222,_v2.adam.Adam,0.21212909090909093,4280069
223,_v2.adam.Adam,0.22223,639
224,_v2.adam.Adam,0.2323309090909091,4297062
225,_v2.adam.Adam,0.2424318181818182,236
226,_v2.adam.Adam,0.2525327272727273,1176145
227,_v2.adam.Adam,0.2626336363636364,4237880
228,_v2.adam.Adam,0.27273454545454545,651
229,_v2.adam.Adam,0.28283545454545456,582
230,_v2.adam.Adam,0.29293636363636366,9578
231,_v2.adam.Adam,0.3030372727272727,535
232,_v2.adam.Adam,0.3131381818181818,14328
233,_v2.adam.Adam,0.3232390909090909,612615
234,_v2.adam.Adam,0.33334,557
235,_v2.adam.Adam,0.34344090909090913,585
236,_v2.adam.Adam,0.3535418181818182,5883
237,_v2.adam.Adam,0.3636427272727273,534
238,_v2.adam.Adam,0.3737436363636364,692
239,_v2.adam.Adam,0.38384454545454544,1248
240,_v2.adam.Adam,0.39394545454545454,629
241,_v2.adam.Adam,0.40404636363636365,56434
242,_v2.adam.Adam,0.41414727272727275,604
243,_v2.adam.Adam,0.42424818181818186,1076
244,_v2.adam.Adam,0.4343490909090909,1467
245,_v2.adam.Adam,0.44445,707
246,_v2.adam.Adam,0.4545509090909091,4258685
247,_v2.adam.Adam,0.46465181818181817,831
248,_v2.adam.Adam,0.47475272727272727,502
249,_v2.adam.Adam,0.4848536363636364,966
250,_v2.adam.Adam,0.4949545454545455,1245
251,_v2.adam.Adam,0.5050554545454545,751
252,_v2.adam.Adam,0.5151563636363636,1362
253,_v2.adam.Adam,0.5252572727272727,596
254,_v2.adam.Adam,0.5353581818181817,3549569
255,_v2.adam.Adam,0.5454590909090908,585
256,_v2.adam.Adam,0.5555599999999999,1970
257,_v2.adam.Adam,0.565660909090909,976
258,_v2.adam.Adam,0.5757618181818182,485
259,_v2.adam.Adam,0.5858627272727273,545
260,_v2.adam.Adam,0.5959636363636364,584
261,_v2.adam.Adam,0.6060645454545454,1682
262,_v2.adam.Adam,0.6161654545454545,836
263,_v2.adam.Adam,0.6262663636363636,949
264,_v2.adam.Adam,0.6363672727272727,693
265,_v2.adam.Adam,0.6464681818181818,1121
266,_v2.adam.Adam,0.6565690909090909,1088
267,_v2.adam.Adam,0.66667,4224764
268,_v2.adam.Adam,0.6767709090909091,1296
269,_v2.adam.Adam,0.6868718181818182,567
270,_v2.adam.Adam,0.6969727272727272,2033
271,_v2.adam.Adam,0.7070736363636363,812
272,_v2.adam.Adam,0.7171745454545454,621
273,_v2.adam.Adam,0.7272754545454545,1479
274,_v2.adam.Adam,0.7373763636363636,738
275,_v2.adam.Adam,0.7474772727272727,554
276,_v2.adam.Adam,0.7575781818181818,557
277,_v2.adam.Adam,0.7676790909090908,603
278,_v2.adam.Adam,0.7777799999999999,545
279,_v2.adam.Adam,0.787880909090909,386
280,_v2.adam.Adam,0.7979818181818181,761871
281,_v2.adam.Adam,0.8080827272727272,1985891
282,_v2.adam.Adam,0.8181836363636363,474
283,_v2.adam.Adam,0.8282845454545454,770
284,_v2.adam.Adam,0.8383854545454545,853
285,_v2.adam.Adam,0.8484863636363636,1304
286,_v2.adam.Adam,0.8585872727272726,283
287,_v2.adam.Adam,0.8686881818181817,4072424
288,_v2.adam.Adam,0.8787890909090909,926
289,_v2.adam.Adam,0.88889,504
290,_v2.adam.Adam,0.8989909090909091,538
291,_v2.adam.Adam,0.9090918181818182,2173
292,_v2.adam.Adam,0.9191927272727273,918
293,_v2.adam.Adam,0.9292936363636363,962
294,_v2.adam.Adam,0.9393945454545454,637
295,_v2.adam.Adam,0.9494954545454545,789
296,_v2.adam.Adam,0.9595963636363636,2365452
297,_v2.adam.Adam,0.9696972727272727,620
298,_v2.adam.Adam,0.9797981818181818,1043
299,_v2.adam.Adam,0.9898990909090909,682
300,_v2.adam.Adam,1.0,14516
301,sprop.RMSprop,1e-05,55157
302,sprop.RMSprop,0.01011090909090909,940
303,sprop.RMSprop,0.02021181818181818,1595
304,sprop.RMSprop,0.030312727272727272,3174153
305,sprop.RMSprop,0.04041363636363637,568
306,sprop.RMSprop,0.05051454545454546,792
307,sprop.RMSprop,0.06061545454545455,25612
308,sprop.RMSprop,0.07071636363636363,659
309,sprop.RMSprop,0.08081727272727272,528
310,sprop.RMSprop,0.09091818181818181,236
311,sprop.RMSprop,0.1010190909090909,897
312,sprop.RMSprop,0.11112,1303
313,sprop.RMSprop,0.12122090909090909,874
314,sprop.RMSprop,0.1313218181818182,1089
315,sprop.RMSprop,0.14142272727272728,914
316,sprop.RMSprop,0.15152363636363636,498
317,sprop.RMSprop,0.16162454545454547,499
318,sprop.RMSprop,0.17172545454545457,671
319,sprop.RMSprop,0.18182636363636365,4269461
320,sprop.RMSprop,0.19192727272727272,819
321,sprop.RMSprop,0.20202818181818183,624
322,sprop.RMSprop,0.21212909090909093,943
323,sprop.RMSprop,0.22223,544
324,sprop.RMSprop,0.2323309090909091,895
325,sprop.RMSprop,0.2424318181818182,4382809
326,sprop.RMSprop,0.2525327272727273,605
327,sprop.RMSprop,0.2626336363636364,671
328,sprop.RMSprop,0.27273454545454545,2837
329,sprop.RMSprop,0.28283545454545456,3097949
330,sprop.RMSprop,0.29293636363636366,16645
331,sprop.RMSprop,0.3030372727272727,2035
332,sprop.RMSprop,0.3131381818181818,626
333,sprop.RMSprop,0.3232390909090909,491
334,sprop.RMSprop,0.33334,475
335,sprop.RMSprop,0.34344090909090913,756
336,sprop.RMSprop,0.3535418181818182,887
337,sprop.RMSprop,0.3636427272727273,599
338,sprop.RMSprop,0.3737436363636364,428
339,sprop.RMSprop,0.38384454545454544,527
340,sprop.RMSprop,0.39394545454545454,1852
341,sprop.RMSprop,0.40404636363636365,2774
342,sprop.RMSprop,0.41414727272727275,2905537
343,sprop.RMSprop,0.42424818181818186,4283431
344,sprop.RMSprop,0.4343490909090909,429
345,sprop.RMSprop,0.44445,988
346,sprop.RMSprop,0.4545509090909091,1259166
347,sprop.RMSprop,0.46465181818181817,6719
348,sprop.RMSprop,0.47475272727272727,495
349,sprop.RMSprop,0.4848536363636364,4074508
350,sprop.RMSprop,0.4949545454545455,794
351,sprop.RMSprop,0.5050554545454545,4456
352,sprop.RMSprop,0.5151563636363636,3435273
353,sprop.RMSprop,0.5252572727272727,599
354,sprop.RMSprop,0.5353581818181817,3960776
355,sprop.RMSprop,0.5454590909090908,522
356,sprop.RMSprop,0.5555599999999999,1873557
357,sprop.RMSprop,0.565660909090909,1433649
358,sprop.RMSprop,0.5757618181818182,4445181
359,sprop.RMSprop,0.5858627272727273,10739
360,sprop.RMSprop,0.5959636363636364,791
361,sprop.RMSprop,0.6060645454545454,666
362,sprop.RMSprop,0.6161654545454545,548
363,sprop.RMSprop,0.6262663636363636,908
364,sprop.RMSprop,0.6363672727272727,2057309
365,sprop.RMSprop,0.6464681818181818,637
366,sprop.RMSprop,0.6565690909090909,726
367,sprop.RMSprop,0.66667,596
368,sprop.RMSprop,0.6767709090909091,1186
369,sprop.RMSprop,0.6868718181818182,1120340
370,sprop.RMSprop,0.6969727272727272,418
371,sprop.RMSprop,0.7070736363636363,1103
372,sprop.RMSprop,0.7171745454545454,1277172
373,sprop.RMSprop,0.7272754545454545,788
374,sprop.RMSprop,0.7373763636363636,1903
375,sprop.RMSprop,0.7474772727272727,533
376,sprop.RMSprop,0.7575781818181818,526
377,sprop.RMSprop,0.7676790909090908,898
378,sprop.RMSprop,0.7777799999999999,618
379,sprop.RMSprop,0.787880909090909,849899
380,sprop.RMSprop,0.7979818181818181,4454727
381,sprop.RMSprop,0.8080827272727272,1024
382,sprop.RMSprop,0.8181836363636363,691
383,sprop.RMSprop,0.8282845454545454,540
384,sprop.RMSprop,0.8383854545454545,511
385,sprop.RMSprop,0.8484863636363636,1172
386,sprop.RMSprop,0.8585872727272726,561
387,sprop.RMSprop,0.8686881818181817,1377
388,sprop.RMSprop,0.8787890909090909,506
389,sprop.RMSprop,0.88889,4442285
390,sprop.RMSprop,0.8989909090909091,8183
391,sprop.RMSprop,0.9090918181818182,4110871
392,sprop.RMSprop,0.9191927272727273,23886
393,sprop.RMSprop,0.9292936363636363,1708
394,sprop.RMSprop,0.9393945454545454,1003
395,sprop.RMSprop,0.9494954545454545,4379062
396,sprop.RMSprop,0.9595963636363636,1453
397,sprop.RMSprop,0.9696972727272727,4390243
398,sprop.RMSprop,0.9797981818181818,518
399,sprop.RMSprop,0.9898990909090909,591
400,sprop.RMSprop,1.0,659
